cik	ticker
1122993	BMXI
14272	BMY
9801	BN
880280	BNA
1543272	BNBI
1543272	BNBI
1069665	BNBN
945434	BNCC
1378020	BNCL
1210227	BNCN
13610	BNE
875729	BNET
1576169	BNFT
1318482	BNGOF
935226	BNHN
934612	BNI
1137440	BNJ
829750	BNK
1304994	BNK
1431897	BNNY
1472494	BNO
812150	BNP
14637	BNSXA
821616	BNT
1137390	BNY
1425289	BNZA
1041177	BNZE
33769	BOBE
928753	BOBJ
914537	BOBS
702513	BOCH
1026215	BOCT
1092562	BOCX
1379246	BODY
1320375	BOE
1299709	BOFI
1082368	BOFL
1291983	BOGA
908517	BOGN
46195	BOH
1562834	BOI
1275101	BOJF
875357	BOKF
1201259	BOKO
10427	BOL
1429393	BOLC
1429393	BOLC
1429393	BOLC
1444275	BOLD
1386049	BOMJ
1083672	BONE
1453593	BONE
878079	BONT
1427030	BONU
854093	BONZ
828747	BOO
1098322	BOO
34067	BOOM
919443	BOOT
1443242	BOPH
1354835	BORD
853273	BORL
1172229	BORT
805268	BOSA
1455380	BOSM
1161448	BOT
72444	BOTA
41052	BOTX
1460602	BOUT
743368	BOW
1487999	BOX
1015859	BOY
920907	BOYD
1028426	BPCC
821127	BPFH
1029581	BPHX
1274202	BPI
1305323	BPI
1159040	BPK
1093818	BPKR
805022	BPL
1298023	BPM
9096	BPMI
763901	BPOP
1213169	BPP
1314077	BPR
1089821	BPS
1133818	BPTH
798600	BPTR
815508	BPURD
1418255	BPW
1545772	BPY
1023734	BPZI
1167470	BQH
1403238	BQR
883368	BQTP
1114924	BQTS
1280936	BQY
833320	BR
1383312	BR
926295	BRAI
771614	BRB
1055870	BRBI
746598	BRC
1009626	BRCD
1321002	BRCI
1054374	BRCM
909992	BRCO
938113	BRD
1048273	BRDG
1377940	BRDN
1498067	BRDT
1011174	BRE
1095070	BREK
1036629	BREL
14073	BRER
892222	BREW
890518	BRF
1487197	BRFH
1125119	BRFL
1431074	BRGO
1015715	BRHI
1501720	BRHM
14177	BRID
1056294	BRIO
1067983	BRK
1049782	BRKL
1440280	BRKM
1109354	BRKR
933974	BRKS
754516	BRKT
10081	BRL
1232229	BRLCD
792641	BRLI
889430	BRM
876160	BRMC
1137143	BRMV
10048	BRN
1086757	BRNC
1328650	BRNC
1355732	BRNE
1436273	BRNZ
79282	BRO
1410012	BROE
1116137	BRPNF
73887	BRS
801907	BRSI
1533526	BRSS
14846	BRT
14846	BRT
1122573	BRTL
1458581	BRVM
1061029	BRVO
1272957	BRW
1581068	BRX
1130124	BRXO
778438	BRY
1301075	BRZG
1337182	BRZV
1045598	BRZZ
830257	BSBN
777001	BSC
1089094	BSD
320174	BSDM
1181024	BSE
10329	BSET
1086909	BSFT
883587	BSG
1335282	BSGC
758604	BSH
1365784	BSHF
916802	BSHI
10254	BSIC
1099780	BSIO
1075247	BSKO
1310893	BSKS
1486298	BSL
919015	BSMD
866734	BSML
1093683	BSOI
886984	BSP
1308137	BSPE
1418133	BSPM
1054721	BSQR
1371128	BSRC
1130144	BSRR
1495028	BSSP
875622	BSTC
834306	BSTE
27850	BSTR
1050025	BSTR
856979	BSUR
885725	BSX
1109848	BSXT
1094017	BSYI
715812	BSYN
1343793	BTA
1300128	BTEL
895422	BTF
783739	BTFG
921503	BTH
1473579	BTHE
1455926	BTHI
11390	BTHS
354655	BTJ
946454	BTN
925683	BTO
725929	BTOD
1336747	BTON
886183	BTP
1173657	BTRX
1528437	BTT
1387341	BTTA
1064728	BTU
840883	BTUI
876343	BTX
1200268	BTYH
1379384	BTZ
1347078	BTZO
1046501	BUCA
1125813	BUCS
740761	BUCY
310569	BUD
1299795	BUERF
774454	BUGS
1528988	BUI
15847	BUKS
1376804	BUKX
1376804	BUKX
1376804	BUKX
1376804	BUKX
319697	BULL
15288	BULM
1497246	BULM
1325118	BUN
1002178	BUNZ
1579298	BURL
314489	BUSE
15836	BUTL
786765	BUTL
1097070	BUYY
1330421	BV
1020866	BVA
1466292	BVA
840387	BVC
1061646	BVEW
1412126	BVIG
1412126	BVIG
1081275	BVLE
742275	BVNC
920448	BVSN
704384	BVTI
719135	BVX
908255	BWA
1336777	BWC
1486957	BWC
353650	BWCF
1086519	BWDI
1082064	BWEB
1504545	BWG
9346	BWINB
13573	BWL
1062449	BWLD
1166708	BWMG
1292518	BWMS
1060490	BWNG
1208195	BWP
1336047	BWP
14707	BWS
1124653	BWTC
1352045	BWTR
839871	BWWL
943897	BWY
1392179	BWY
1393818	BX
1301787	BXC
778946	BXG
1023714	BXL
1061630	BXMT
1037540	BXP
701853	BXS
834408	BXX
901495	BYBI
859222	BYBK
1050957	BYCX
906553	BYD
906553	BYD
1334345	BYDE
1001171	BYFC
2491	BYI
275119	BYLK
1181187	BYM
1167886	BYMC
352912	BYMR
807877	BYX
350750	BZ
1391390	BZ
1169027	BZA
1123841	BZBC
99359	BZC
1007018	BZET
820028	BZF
915840	BZH
1423357	BZIC
883925	BZL
1169029	BZM
908177	BZO
724445	BZYR
831001	C
356028	CA
1021422	CAA
1321724	CAAG
1093903	CAAH
925535	CAAP
1157762	CAAS
1044650	CAAUF
1267130	CAB
1122425	CABG
750686	CAC
865911	CACB
885550	CACC
1527349	CACG
350199	CACH
16058	CACI
1575879	CACQ
1018074	CACSE
819334	CADA
1392363	CADC
820771	CADTD
937252	CADV
1333248	CADX
18061	CAE
1287668	CAEI
1368493	CAF
809012	CAFE
16614	CAFI
23217	CAG
1166389	CAGC
1471256	CAGZ
721371	CAH
887596	CAKE
319687	CAL
822665	CALA
1448558	CALB
840216	CALC
1035748	CALD
1005699	CALL
1115091	CALL
16160	CALM
1014672	CALP
1406666	CALX
941548	CAM
1588869	CAMB
800460	CAMD
1543605	CAME
913443	CAMH
730255	CAMP
1057709	CANI
1118961	CANM
1224006	CANU
1510964	CANV
1051848	CAO
42136	CAON
1388430	CAP
931784	CAPA
1338977	CAPB
1334872	CAPE
1558432	CAPP
1133869	CAPR
722567	CAPS
887151	CAPS
1003929	CAQ
1275567	CAQC
723612	CAR
1346830	CARA
1340127	CARB
81050	CARD
1108782	CARE
1115054	CARL
718007	CARN
1049316	CARS
1016178	CARV
18172	CAS
1009244	CASA
928911	CASB
907471	CASH
1070602	CASI
1018152	CASL
1411179	CASL
764579	CASM
708781	CASS
1261888	CAST
726958	CASY
18230	CAT
1277856	CATM
18255	CATO
899636	CATS
1063085	CATT
1421901	CATV
861842	CATY
1120155	CATZ
739460	CAU
1118159	CAUL
789863	CAV
1049535	CAVB
1175609	CAVM
721447	CAW
1060426	CAXG
1060426	CAXG
20171	CB
1570318	CBA
855386	CBAC
25657	CBAG
1289496	CBAI
1117171	CBAK
711669	CBAN
1300335	CBAS
716133	CBB
316312	CBBI
1010002	CBBO
1081748	CBBS
840264	CBC
1036148	CBCL
1093897	CBCO
1141982	CBE
16590	CBEX
1205727	CBEY
1330969	CBF
1479750	CBF
1113336	CBFC
1138118	CBG
715096	CBH
1027884	CBI
933590	CBIN
1024626	CBIS
883943	CBK
1006830	CBKM
1071992	CBKN
1487623	CBKW
910612	CBL
1318641	CBLI
1470129	CBLY
820081	CBM
840081	CBM
834105	CBMD
1378624	CBMG
1383183	CBMX
1079385	CBN
1399356	CBNI
1089720	CBNJ
1411303	CBNJ
1355786	CBNK
319156	CBNR
1111196	CBNR
1374310	CBOE
1304366	CBON
1332602	CBOU
926844	CBP
1369868	CBPO
918581	CBR
1124074	CBRE
25373	CBRL
1067294	CBRL
821995	CBRX
821995	CBRX
821995	CBRX
821995	CBRX
813828	CBS
919805	CBSA
22356	CBSH
1290658	CBSJ
1295879	CBSO
18568	CBSS
912183	CBST
16040	CBT
1042418	CBTEQ
1156833	CBTT
723188	CBU
948069	CBUK
1381192	CBVA
1452583	CBWP
1142526	CBYI
944148	CBZ
1062780	CBZ
1307425	CBZFF
104599	CC
109289	CCA
1092896	CCA
1160217	CCAH
1091406	CCAJ
1014133	CCBD
726601	CCBG
1184818	CCBI
350621	CCBL
921085	CCBN
730030	CCBP
1074972	CCBT
812701	CCC
1017917	CCCG
1416569	CCCHF
773394	CCCI
793986	CCCN
1556266	CCCR
832483	CCDC
1337080	CCDE
804055	CCE
1491675	CCE
862692	CCEL
830524	CCF
1189356	CCFC
943033	CCFH
1528061	CCFI
731122	CCFN
1490983	CCG
1429764	CCGI
1429764	CCGI
1331444	CCGY
1051470	CCI
1323653	CCIX
1219601	CCK
1380706	CCKH
815097	CCL
1470683	CCLTF
1400891	CCMOV
1102934	CCMP
1028921	CCMS
736772	CCNE
1140102	CCNI
1334978	CCO
1158324	CCOI
21828	CCOM
1088638	CCON
1161706	CCOP
826330	CCOR
1004740	CCOW
1021179	CCP
1072806	CCPCN
1052801	CCPRZ
915290	CCRD
1083848	CCRE
1141103	CCRN
1068199	CCRT
1391253	CCRY
1445109	CCTC
1219097	CCTR
739708	CCU
749038	CCUR
1081938	CCVR
1340652	CCXI
1022759	CDBK
1318509	CDCE
1179484	CDCO
1335112	CDCX
1335112	CDCX
22912	CDCY
215466	CDE
1144225	CDED
1018920	CDEN
1473971	CDFT
712757	CDGC
18396	CDI
719722	CDIC
811222	CDIF
811222	CDIF
811222	CDIF
811222	CDIF
866829	CDIS
1095130	CDKX
1174527	CDL
1045944	CDLC
803034	CDMP
745274	CDMS
1035398	CDNC
933157	CDNR
813672	CDNS
1334325	CDOC
761648	CDR
1330446	CDS
1164552	CDSS
949428	CDTI
1098584	CDTN
1000779	CDV
1384522	CDVT
1405660	CDVV
1402057	CDW
899171	CDWC
865937	CDX
1228862	CDX
1386570	CDXC
1200375	CDXS
1303936	CDY
727273	CDZI
740112	CE
1306830	CE
1463792	CEAC
1076394	CEBK
813920	CEC
926865	CECB
54175	CECC
3197	CECE
1046568	CECO
709355	CECX
1464305	CECX
1046880	CEDC
860489	CEE
1083459	CEEC
828535	CEFC
1004440	CEG
865231	CEGE
1408351	CEGX
20947	CEI
918958	CEI
1176325	CEII
1367898	CEII
1061985	CEIW
816284	CELG
918946	CELL
1421526	CELM
1587246	CELP
1488775	CEM
1461993	CEMP
1124887	CEN
1576340	CEN
1085636	CENF
887733	CENT
949157	CENX
1362705	CEP
873364	CEPH
1231472	CEPO
1136352	CEQP
18651	CER
826821	CERB
767884	CERE
215403	CERG
804753	CERN
1324759	CERP
1020214	CERS
1103393	CESF
1053361	CESI
1119601	CESV
18748	CET
23778	CETH
944627	CETR
925645	CETV
1203900	CEU
1074692	CEV
1173489	CEVA
1173738	CEXI
1443863	CEYY
819692	CF
1324404	CF
744778	CFB
1224499	CFBC
857593	CFBX
25191	CFC
949859	CFCI
19913	CFCM
935930	CFCP
1062978	CFD
1345801	CFD
1442513	CFDJ
1371310	CFEC
1346346	CFED
850606	CFFC
913341	CFFI
1074433	CFFN
1490906	CFFN
913781	CFGI
1318309	CFGI
1262276	CFHI
723603	CFI
1448324	CFIC
1123735	CFIS
1436040	CFL
1428267	CFMSF
1457543	CFN
1345622	CFNA
803016	CFNB
1060523	CFNL
1047446	CFOK
1426874	CFOS
1399186	CFP
1208833	CFPC
39263	CFR
1445297	CFRI
6814	CFS
1006265	CFSB
1286686	CFSI
1132515	CFSL
1253710	CFW
1092895	CFX
1420800	CFX
1527166	CG
857949	CGAG
857949	CGAG
18072	CGC
109757	CGCO
863680	CGCP
1223663	CGDF
1517130	CGEIU
1344394	CGFI
927133	CGFW
1164538	CGHI
811612	CGI
865941	CGI
1349929	CGIX
16104	CGL
726845	CGLD
1096295	CGLO
1450015	CGLO
23341	CGM
894847	CGME
21438	CGN
1089029	CGNH
1363613	CGNUF
1341327	CGNV
851205	CGNX
1285650	CGO
1103137	CGPA
1012270	CGPI
1076939	CGPN
1509351	CGPS
1165780	CGRH
1271805	CGSO
1363614	CGSUF
1131517	CGTKD
1103759	CGUD
921500	CGX
1096013	CGYB
354767	CGYN
1208790	CGYV
84667	CH
846676	CH
894544	CHAG
1319048	CHAP
19252	CHAR
1372605	CHATSWOR
1372605	CHATSWORTH
1372617	CHATSWOR
1372617	CHATSWORTH
1372618	CHATSWOR
1372618	CHATSWORTH
814068	CHB
793983	CHBD
887149	CHBH
1271057	CHBT
1043325	CHC
1477156	CHC
1299969	CHCI
726854	CHCO
22872	CHCR
313927	CHD
20212	CHDN
814926	CHDO
922717	CHDX
19584	CHE
1517175	CHEF
797313	CHEL
1248124	CHEV
1528843	CHEV
1110569	CHEY
19612	CHFC
1123440	CHFI
1136796	CHFN
1478726	CHFN
1061393	CHG
1364954	CHGG
1356792	CHGH
1075861	CHGI
1421378	CHGL
1338578	CHGS
1335137	CHGY
1046311	CHH
1345479	CHHB
1171471	CHI
1092006	CHIC
1144320	CHID
860131	CHIO
706539	CHIR
895126	CHK
844161	CHKE
1077535	CHKJ
879554	CHKR
1524769	CHKR
1092959	CHKT
1227167	CHLE
742685	CHLN
1303330	CHLN
1123493	CHLO
1366922	CHM
883813	CHMD
763563	CHMG
1571776	CHMI
19149	CHMP
1082603	CHMS
1091862	CHMT
845379	CHN
1013696	CHNL
1374061	CHNQ
808064	CHP
1093779	CHPC
1438355	CHR
793628	CHRB
1042134	CHRD
1173784	CHRI
1090069	CHRK
19353	CHRS
1043277	CHRW
23019	CHRZ
897429	CHS
823277	CHSCP
1090403	CHSI
1473078	CHSP
1357531	CHTL
1333763	CHTP
1091667	CHTR
19520	CHTT
864233	CHUX
1524931	CHUY
1367880	CHV
1333491	CHVC
1396277	CHW
1434667	CHWM
1329184	CHWN
1222719	CHY
20232	CHYR
845879	CHYS
200138	CHZ
701221	CI
24090	CIA
930277	CIBI
948976	CIBN
1373846	CICC
727634	CICI
945384	CICN
892553	CIDI
1173204	CIDM
1173204	CIDM
1471261	CIE
936395	CIEN
833021	CIF
1313918	CIFC
791115	CIGI
1432754	CIGW
1417624	CIHI
1278895	CII
1459482	CIIX
810766	CIK
1166297	CIK
1421525	CIL
1409493	CIM
833298	CIMA
820906	CIMG
1035901	CIMK
899652	CIN
818726	CIND
20286	CINF
1398137	CINJ
1021853	CIO
18654	CIP
1091883	CIR
813716	CIRC
1171825	CIT
1106861	CITC
794927	CITI
948850	CITP
872202	CITY
1058438	CITZ
1049606	CIX
799511	CIYL
1075706	CIZN
1172353	CJBK
1509273	CJES
1413263	CJJD
23304	CJML
1107050	CKCM
846815	CKCRQ
799088	CKEC
1045151	CKEI
949341	CKFR
930203	CKFSB
1017699	CKGT
859598	CKH
861050	CKN
1365794	CKNA
215419	CKP
919628	CKR
1064539	CKRH
1105841	CKSW
352955	CKX
793044	CKXE
21665	CL
1406982	CLA
1512499	CLAC
1046057	CLAI
835409	CLAR
1001627	CLAS
1325228	CLAY
1000229	CLB
1383567	CLB
1127160	CLBH
354562	CLBK
20740	CLC
1059186	CLCE
1089143	CLCT
1441849	CLD
716646	CLDA
774569	CLDB
1305253	CLDN
1444834	CLDS
1476045	CLDT
34115	CLE
1054290	CLEC
764065	CLF
1174820	CLFC
796505	CLFD
1341995	CLFR
1363573	CLGL
36047	CLGX
887247	CLGY
830664	CLGZ
822818	CLH
924901	CLI
1081154	CLIC
925741	CLIK
1434524	CLIR
1063980	CLK
1052327	CLKS
814083	CLM
1000285	CLME
1130128	CLMN
1299033	CLMS
1340122	CLMT
1368265	CLNE
869484	CLNW
1467076	CLNY
1144514	CLOV
23426	CLP
909111	CLP
1414628	CLPI
16496	CLPO
732834	CLR
1307431	CLRC
1412299	CLRH
1238579	CLRI
1048611	CLRK
840715	CLRO
913277	CLRS
1038223	CLRT
1442853	CLRV
931059	CLRX
1166414	CLSC
749647	CLSN
1016006	CLSR
913590	CLST
919583	CLTK
1419583	CLTK
1084088	CLTR
1295976	CLU
1281774	CLUB
1466301	CLVS
1441236	CLW
1285551	CLWR
1442505	CLWR
874759	CLWY
21076	CLX
317438	CLXN
1286839	CLXS
915508	CLYS
719729	CLYW
793279	CLZR
28412	CMA
1288633	CMAQ
1089503	CMBC
22444	CMC
1057327	CMCA
1118761	CMCJ
1005229	CMCO
1166691	CMCSA
812121	CMD
1202081	CMDA
821524	CMDC
893771	CMDI
230131	CMDZ
1156375	CME
1014618	CMEC
720013	CMED
1326059	CMED
1115818	CMEG
1098813	CMFB
1099977	CMFO
1058090	CMG
1346655	CMGO
69623	CMHS
26172	CMI
1040850	CMIB
1040850	CMIB
934747	CMIN
1168938	CMIN
853770	CMK
886475	CMKG
1353307	CMKM
1082275	CMKT
1092299	CMKX
1253955	CML
1304464	CMLP
1389030	CMLP
1058623	CMLS
847322	CMM
19446	CMN
1124184	CMNC
1108630	CMNN
701319	CMNT
766701	CMO
1009976	CMOH
893162	CMOS
1227654	CMP
736291	CMPC
700998	CMPD
1040328	CMPP
64578	CMPX
352281	CMQ
1131806	CMRC
813298	CMRG
22252	CMRO
1117480	CMRX
201533	CMS
811156	CMS
1350072	CMSB
907686	CMSF
1026655	CMT
23197	CMTL
23197	CMTL
1031951	CMTN
718413	CMTV
352988	CMTX
714710	CMTY
809844	CMU
803014	CMVT
1000736	CMX
1066961	CMXG
1091596	CMXI
1091596	CMXI
1091596	CMXI
1091596	CMXI
1091596	CMXI
786620	CMXX
21175	CNA
1468944	CNA
866054	CNAF
1410711	CNAM
1383701	CNAT
92339	CNB
779125	CNB
852618	CNBB
712771	CNBC
839928	CNBI
812348	CNBKA
1409136	CNBR
1071739	CNC
1324297	CNCAU
1005101	CNCG
1005101	CNCG
1302135	CNCM
1191334	CNCN
1157648	CNCP
1004940	CNCT
1004960	CNCT
1022820	CNDL
1429260	CNDO
1015577	CNET
1376321	CNET
1080973	CNEX
23675	CNF
887136	CNFL
753224	CNGL
1388978	CNGV
821356	CNHC
1333878	CNHL
24751	CNIG
1582244	CNIG
1350684	CNIT
769644	CNJ
1385280	CNK
1089819	CNL
23503	CNLG
1092897	CNM
816956	CNMD
1402737	CNMV
21178	CNN
719241	CNO
1224608	CNO
1337826	CNOA
1462694	CNOB
1130310	CNP
1066026	CNQR
310316	CNR
1443979	CNR
1059167	CNRD
1140827	CNS
1284812	CNS
1549872	CNSI
1375494	CNSJ
1304421	CNSL
822370	CNSO
29806	CNST
1392960	CNSV
912893	CNT
1044167	CNTV
911147	CNTY
803352	CNU
1327012	CNUTU
1032997	CNV
778171	CNVLZ
1407450	CNVO
1125536	CNVR
1070412	CNX
814258	CNXS
1069353	CNXT
907072	CO
1322232	COA
764811	COB
1317019	COBK
1485527	COBK
30828	COBR
849145	COBT
1028734	COBZ
914479	COCA
21239	COCBF
1066134	COCO
1322705	CODE
1345122	CODI
1345126	CODI
1345126	CODI
1316710	COE
927628	COF
1201135	COFI
858470	COG
28367	COGO
1289434	COGT
1116132	COH
908821	COHG
21212	COHM
21510	COHR
928420	COHT
21535	COHU
1482075	COIL
1366340	COIN
317540	COKE
1137411	COL
887343	COLB
21759	COLL
1050797	COLM
1381526	COLUMBUS
1381526	COLUMBUSAC
1319197	COLY
752195	COMB
1165532	COMM
1517228	COMM
738076	COMS
1372664	COMV
1553023	CONE
943324	CONM
1223389	CONN
1108271	CONR
1063665	CONX
711404	COO
1076682	COOL
923529	COOP
1163165	COP
1206133	COPI
1035426	COPIQ
715446	COPY
849636	COR
1490892	COR
1318084	CORE
837342	CORG
1041403	CORI
1347652	CORR
51939	CORS
1088856	CORT
1243741	CORU
1171014	COSI
1060824	COSN
836043	COSO
909832	COST
909832	COST
884713	COT
1024305	COTY
1427645	COUGF
1385187	COV
885694	COVB
737300	COVR
1563699	COVS
1156784	COWI
1355007	COWN
1466538	COWN
101821	COWP
25305	COX
1383154	COYN
351717	CPAK
16732	CPB
1136303	CPBB
832847	CPBK
949298	CPC
1042728	CPCF
720145	CPCI
1081823	CPCL
915636	CPCY
887708	CPD
928022	CPE
1418919	CPEX
701347	CPF
944696	CPFH
911215	CPG
1421561	CPGI
1037760	CPHD
813945	CPHJ
1360537	CPHL
202947	CPI
1279176	CPII
1087294	CPIX
912393	CPJ
19745	CPK
1025771	CPKA
789356	CPKI
1104349	CPLA
1309346	CPLY
790025	CPMG
916457	CPN
1297067	CPNO
1167140	CPROF
900075	CPRT
1369568	CPRX
76348	CPRY
1040596	CPS
1320461	CPS
814676	CPSH
1169445	CPSI
1044577	CPSL
1173359	CPSO
889609	CPSS
1009759	CPST
906345	CPT
1571329	CPTA
317477	CPTC
1060801	CPTH
896778	CPTS
909276	CPTV
1056218	CPV
777844	CPVD
63848	CPVI
1328769	CPVT
1114908	CPWB
798955	CPWM
859014	CPWR
1202034	CPWT
1340041	CPX
25354	CPY
1136424	CPYE
1142406	CPYT
101063	CQB
1582966	CQH
1383650	CQP
25445	CR
1428156	CRA
1364544	CRAF
1053706	CRAI
778808	CRAN
949158	CRAY
1096019	CRB
1321544	CRB
351077	CRBC
86264	CRBO
884130	CRC
841555	CRCE
1439971	CRCL
1412270	CRCM
25475	CRDA
1178104	CRDC
1178104	CRDC
1510030	CRDI
1022570	CRDM
18937	CRDN
1093207	CRDS
893577	CRE
277924	CRED
895419	CREE
721693	CREG
890640	CREL
1418506	CREO
33934	CRF
856250	CRFT
1298195	CRFU
1430975	CRGC
1028637	CRGID
1030653	CRGN
1093819	CRGOE
1024125	CRGR
924174	CRH
1122686	CRHI
1342108	CRHS
795363	CRI
1060822	CRI
845291	CRII
1111001	CRIO
1108205	CRIS
1322729	CRJI
23194	CRK
1159013	CRKT
1100682	CRL
725897	CRLI
1013844	CRLP
1210294	CRLRF
18914	CRLTS
847777	CRLU
1108524	CRM
1410098	CRMD
1036141	CRME
1338949	CRMH
1476719	CRMP
799850	CRMT
315958	CRMZ
1016152	CRN
1073857	CRNC
919869	CRNS
835664	CRO
876528	CROE
1515069	CROL
1132810	CROO
1334036	CROX
930735	CRPP
1454719	CRPZ
1009672	CRR
25212	CRRC
943110	CRRS
17843	CRS
881787	CRT
883907	CRTCF
811640	CRTO
786368	CRTP
728478	CRTQ
744695	CRTT
1145404	CRTX
772406	CRUS
728303	CRV
1278595	CRVH
874866	CRVL
1103341	CRVU
1377149	CRVW
1417900	CRWD
1103833	CRWE
1103833	CRWE
1103833	CRWE
1328670	CRWG
1103837	CRWN
25895	CRWS
1042561	CRXA
1126136	CRXL
1136917	CRXN
784199	CRY
1125294	CRYO
1468679	CRYO
1094036	CRYP
1344705	CRZ
1040593	CRZO
1332896	CSA
825692	CSAR
1087875	CSAV
1401371	CSAY
880417	CSBB
1051871	CSBC
1240581	CSBK
1038773	CSBQ
771856	CSBR
23082	CSC
1324298	CSCAU
864559	CSCD
1290504	CSCE
858877	CSCO
914670	CSCQ
1323115	CSCX
1023994	CSDI
1324344	CSDT
1241199	CSE
1096841	CSEF
1159404	CSFC
1102266	CSFL
1243445	CSFM
1490658	CSFS
1297587	CSG
1057352	CSGP
1005757	CSGS
807884	CSH
1070523	CSHB
1070050	CSIB
934306	CSII
1180145	CSII
1222929	CSII
61500	CSIN
19731	CSK
1386019	CSKD
1402857	CSKH
798985	CSKI
790051	CSL
846718	CSLR
883476	CSNT
1401680	CSOD
896161	CSP
356037	CSPI
1275214	CSQ
201513	CSRE
1387976	CSRH
1118326	CSRV
1093509	CSRZ
20629	CSS
1093430	CSSV
1562039	CST
1124394	CSTC
908605	CSTL
1043000	CSU
1138173	CSUA
1341766	CSUH
1016281	CSV
16804	CSW
17313	CSWC
1109879	CSWI
277948	CSX
1081944	CSXB
878612	CSYS
1050122	CTAC
723254	CTAS
24491	CTB
350852	CTBI
1141575	CTBP
23259	CTCI
1073101	CTCJ
1354513	CTCM
310433	CTCO
1405277	CTCT
922247	CTDH
830157	CTDN
887227	CTEC
1435064	CTEI
1382219	CTEK
1522699	CTF
1081206	CTFO
23111	CTG
1017158	CTGI
1502377	CTGO
1230802	CTHH
1352884	CTHL
876367	CTHP
1015155	CTHR
1042187	CTIB
891293	CTIC
355627	CTIG
1355250	CTIX
18926	CTL
205239	CTLE
1107194	CTLM
1129552	CTMI
1463833	CTMMAB
18605	CTNR
23795	CTO
717216	CTON
1052102	CTOO
1439254	CTOP
1087455	CTOT
1439199	CTP
1547341	CTR
1096658	CTRA
1084507	CTRI
1259515	CTRL
1318484	CTRN
1138812	CTRX
26058	CTS
1058290	CTSH
1175151	CTSO
1341141	CTT
102198	CTTC
1165639	CTTG
1109740	CTTYC
713492	CTU
1015002	CTUM
1493006	CTUY
1035884	CTV
1080759	CTVH
276209	CTWS
18532	CTX
818762	CTX
818764	CTX
877890	CTXS
744765	CTYFO
759999	CTYI
1127442	CTZN
1294248	CUAQU
1454007	CUAU
26076	CUB
880406	CUBA
1298675	CUBE
1488813	CUBI
1348334	CUDA
1108967	CUI
1125259	CUK
1465969	CULL
851368	CULS
1543643	CUNB
1019779	CUNO
24104	CUO
1357459	CUR
1238631	CURE
1478725	CURG
1114365	CURN
1434893	CURX
1302143	CUTC
1162461	CUTR
25232	CUZ
18808	CV
225648	CVA
1367416	CVAH
854098	CVAL
882100	CVAS
354647	CVBF
1092099	CVBG
804561	CVBK
1303497	CVBT
1053112	CVC
278166	CVCO
1127371	CVCY
1023131	CVD
1337615	CVDT
18180	CVF
1062047	CVG
1290900	CVGI
1133470	CVGW
1054833	CVH
1376139	CVI
1368502	CVIT
1170833	CVLL
1169561	CVLT
806279	CVLY
725363	CVM
1120830	CVNI
1028461	CVNS
920321	CVO
1086774	CVP
1391426	CVPH
19871	CVR
1558785	CVRR
64803	CVS
1113524	CVSA
1403085	CVSL
1403085	CVSL
1403085	CVSL
1403085	CVSL
1403085	CVSL
34497	CVST
1122897	CVT
928658	CVTI
1393726	CVTR
921506	CVTX
889348	CVU
766792	CVV
1080360	CVVT
93410	CVX
26324	CW
1585023	CWAY
1051343	CWBC
835012	CWBS
928340	CWCO
1096791	CWCP
1344133	CWDK
880115	CWEI
1393109	CWEY
1562151	CWGL
803649	CWH
1041025	CWII
814070	CWIR
1130194	CWLM
894267	CWLZ
905134	CWN
1388748	CWOI
1091953	CWON
1338242	CWRL
911177	CWST
1035201	CWT
1081834	CWTD
1018005	CWTR
318852	CWYR
1353970	CXDC
845606	CXE
1335793	CXG
847411	CXH
1013556	CXII
1358071	CXO
1252849	CXP
1309499	CXPE
813779	CXPO
1018522	CXR
1467027	CXS
939897	CXSN
1039726	CXTI
1070985	CXW
791915	CY
1121520	CYAD
768408	CYAN
721295	CYBD
768411	CYBE
60876	CYBI
830480	CYBK
1138169	CYBL
934280	CYBS
1381240	CYBV
864683	CYBX
1130166	CYCC
879573	CYCL
1377720	CYDE
1118480	CYDF
19002	CYDI
906782	CYDS
1175680	CYDY
900724	CYE
863139	CYFD
810691	CYGE
1290506	CYGI
870755	CYGN
1005302	CYGX
1108109	CYH
1403802	CYHF
847464	CYIG
1409999	CYIM
1091566	CYIO
1180253	CYKN
1335293	CYLU
897067	CYMI
201461	CYN
714980	CYNBP
1391636	CYNI
885306	CYNO
1067286	CYNX
1111698	CYOS
716054	CYPB
1442711	CYPW
1365832	CYRP
1384139	CYRS
1124524	CYRX
1396446	CYS
943690	CYSA
779681	CYSG
912513	CYT
1383088	CYTA
849778	CYTC
1061983	CYTK
1061983	CYTK
725058	CYTO
799698	CYTR
1095981	CYTX
1091356	CYXG
1113546	CYXI
1087848	CYXN
356276	CZBS
1277254	CZBT
1073475	CZFC
739421	CZFS
810958	CZNC
858339	CZR
1070794	CZR
1273805	CZWI
1367859	CZWI
715957	D
1102750	DAAT
943823	DAB
1183920	DADE
1450552	DAFX
1383082	DAG
1080340	DAGM
351998	DAIO
1401670	DAKO
1367311	DAKP
915779	DAKT
27904	DAL
1002658	DALN
1420569	DAML
26780	DAN
894010	DANKY
1003989	DAOU
1014989	DAQC
916540	DAR
919745	DARA
886530	DATA
1303652	DATA
768119	DATC
1377256	DATI
1021270	DAVE
1072881	DAVL
1059577	DAVN
1096655	DAZZ
1368620	DBAY
28823	DBD
